obstacle_width,obstacle_height,dino_position_y,distanceFromNextObstacle,speed,label
420,290,310,340.58772731852804,27,Run
393,290,310,313.6383267395743,27,Run
366,290,310,286.69844785069904,27,Run
339,290,276,259.37810239108467,27,Jump
312,290,245,236.32393023136697,27,Jump
285,290,217,217.60974242896387,27,Jump
258,290,192,203.19448811422026,27,Jump
231,290,170,192.87560758167425,27,Jump
204,290,152,185.52627846210896,27,Jump
177,290,137,181.1573901335521,27,Jump
150,290,125,179.2344832893492,27,Jump
123,290,116,179.2344832893492,27,Jump
96,290,110,180.7097119692243,27,Jump
69,290,108,182.33211456021672,27,Jump
42,290,109,184.94593804677083,27,Jump
15,290,113,188.55768348173987,27,Jump
-12,290,120,193.29769786523585,27,Jump
-39,290,130,199.40160480798542,27,Jump
-66,290,144,206.47518010647187,27,Jump
-93,290,161,215.8008341040414,27,Jump
1100,290,181,1025.8074868122185,27,Jump
1073,290,204,996.7171113209605,27,Jump
1046,290,230,967.8615603483796,27,Jump
1019,290,260,939.4791109971525,27,Jump
992,290,293,912.0049341971786,27,Jump
965,290,310,885.2259598543188,27,Run
938,290,310,858.2330685775281,27,Run
911,290,310,831.2406390450361,27,Run
884,290,310,804.2487177484338,27,Run
857,290,310,777.2573576364524,27,Run
830,290,310,750.2666192761077,27,Run
803,290,310,723.276572273705,27,Run
776,290,310,696.287297026163,27,Run
749,290,310,669.2988868958322,27,Run
722,290,310,642.311450933268,27,Run
695,290,310,615.3251173160413,27,Run
668,290,310,588.3400377332823,27,Run
641,290,310,561.3563930338729,27,Run
614,290,310,534.3744005844592,27,Run
587,290,310,507.3943239729826,27,Run
560,290,310,480.41648597857255,27,Run
533,290,310,453.4412861661364,27,Run
506,290,310,426.46922514995146,27,Run
479,290,310,399.50093867223893,27,Run
452,290,310,372.53724646000165,27,Run
425,290,310,345.5792239125495,27,Run
398,290,310,318.62831010442244,27,Run
371,290,276,291.3365751154496,27,Jump
344,290,245,267.8077668776617,27,Jump
317,290,217,247.98790293076797,27,Jump
290,290,192,231.7412350014559,27,Jump
263,290,170,218.8355546980426,27,Jump
236,290,152,208.2786594925174,27,Jump
209,290,137,200.124960961895,27,Jump
182,290,125,193.98195792392653,27,Jump
155,290,116,189.47559209565753,27,Jump
128,290,110,186.29009635512028,27,Jump
101,290,108,183.20753259623362,27,Jump
74,290,109,181.0994202089007,27,Jump
47,290,113,180.0499930574839,27,Jump
20,290,120,180.27756377319946,27,Jump
-7,290,130,182.12358441453978,27,Jump
-34,290,144,185.23498589629335,27,Jump
-61,290,161,191.10729970359583,27,Jump
-88,290,181,200.26232796010336,27,Jump
1100,320,204,1026.5748876725945,27,Jump
1073,320,230,997.0702081598868,27,Jump
1046,320,260,967.8615603483796,27,Jump
1019,320,293,939.3880987110705,27,Jump
992,320,310,912.0548229136228,27,Run
965,320,310,885.0564953719056,27,Run
938,320,310,858.0582730793988,27,Run
911,320,310,831.0601662936324,27,Run
884,320,310,804.062186649764,27,Run
857,320,310,777.0643473998791,27,Run
830,320,310,750.066663703967,27,Run
803,320,310,723.0691529860751,27,Run
776,320,310,696.0718353733328,27,Run
749,320,310,669.0747342412506,27,Run
722,320,310,642.0778768965646,27,Run
695,320,310,615.0812954398792,27,Run
668,320,310,588.085027865869,27,Run
641,320,310,561.0891194810322,27,Run
614,320,310,534.0936247513164,27,Run
587,320,310,507.09860973976254,27,Run
560,320,310,480.10415536631217,27,Run
533,320,310,453.1103618325231,27,Run
506,320,310,426.1173547275445,27,Run
479,320,310,399.1252936109161,27,Run
452,320,310,372.13438432910226,27,Run
425,320,310,345.14489710844634,27,Run
398,320,276,321.02959365142647,27,Jump
371,320,245,300.5095672353877,27,Jump
344,320,217,283.3813684771813,27,Jump
317,320,192,269.3566409056959,27,Jump
290,320,170,258.0697580112788,27,Jump
263,320,152,248.421013603922,28,Jump
235,320,137,239.8207664069148,28,Jump
207,320,125,232.71012010653942,28,Jump
179,320,116,226.75316976836288,28,Jump
151,320,110,221.6776939613005,28,Jump
123,320,108,216.31689716709604,28,Jump
95,320,109,211.53250341259616,28,Jump
67,320,113,207.40781084616847,28,Jump
39,320,120,204.15925156602626,28,Jump
11,320,130,202.1410398706804,28,Jump
-17,320,144,200.9601950635996,28,Jump
-45,320,161,202.25231766286387,28,Jump
-73,320,181,206.71236053995418,28,Jump
1100,300,204,1024.5076866475918,28,Jump
1072,300,230,994.4666912471226,28,Jump
1044,300,260,964.8295186197404,28,Jump
1016,300,293,936.0261748476909,28,Jump
988,300,310,908.0550644096425,28,Run
960,300,310,880.056816347672,28,Run
932,300,310,852.0586834250327,28,Run
904,300,310,824.0606773775825,28,Run
876,300,310,796.0628115921506,28,Run
848,300,310,768.0651014074263,28,Run
820,300,310,740.0675644831356,28,Run
792,300,310,712.0702212563028,28,Run
764,300,310,684.0730955095369,28,Run
736,300,310,656.0762150848025,28,Run
708,300,310,628.0796127880604,28,Run
680,300,310,600.0833275470999,28,Run
652,300,310,572.0874059092719,28,Run
624,300,310,544.0919040015207,28,Run
596,300,310,516.0968901282006,28,Run
568,300,310,488.1024482626573,28,Run
540,300,310,460.10868281309365,28,Run
512,300,310,432.11572524035734,28,Run
484,300,310,404.1237434252039,28,Run
456,300,310,376.1329552166361,28,Run
428,300,310,348.1436485130815,28,Run
400,300,310,320.1562118716424,28,Run
372,300,276,292.9846412356798,28,Jump
344,300,245,269.6683147868878,28,Jump
316,300,217,250.16994223927063,28,Jump
288,300,192,234.36723320464404,28,Jump
260,300,170,222.03603311174518,28,Jump
232,300,152,212.1508896988179,28,Jump
204,300,137,204.80478510034868,28,Jump
176,300,125,199.60210419732553,28,Jump
148,300,116,196.16319736382766,28,Jump
120,300,110,194.164878389476,28,Jump
92,300,108,192.37463450257678,28,Jump
64,300,109,191.66898549321954,28,Jump
36,300,113,192.1067411623028,28,Jump
8,300,120,193.86593305684215,28,Jump
-20,300,130,197.2308292331602,28,Jump
-48,300,144,201.79197209007103,28,Jump
-76,300,161,208.94257584322062,28,Jump
-76,300,181,196.2065238466856,28,Jump
1100,325,204,1027.1518875025251,28,Jump
1072,325,230,996.5385090401675,28,Jump
1044,325,260,966.1889049249116,28,Jump
1016,325,293,936.5468488014894,28,Jump
988,325,310,908.1238902264382,28,Run
960,325,310,880.1278316244749,28,Run
932,325,310,852.1320320232071,28,Run
904,325,310,824.1365178172849,28,Run
876,325,310,796.1413191136357,28,Run
848,325,310,768.1464704078253,28,Run
820,325,310,740.1520114138716,28,Run
792,325,310,712.1579880897216,28,Run
764,325,310,684.1644539144079,28,Run
736,325,310,656.1714714920179,28,Run
708,325,310,628.1791145843675,28,Run
680,325,310,600.1874707122766,28,Run
652,325,310,572.1966445200461,28,Run
624,325,310,544.2067621777591,28,Run
596,325,310,516.2179772150521,28,Run
568,325,310,488.2304783603744,28,Run
540,325,310,460.2445002387318,28,Run
512,325,310,432.2603382222338,28,Run
484,325,310,404.27836944362974,28,Run
456,325,310,376.29908317719827,28,Run
428,325,310,348.3231258472512,28,Run
400,325,310,320.3513695928269,28,Run
372,325,310,292.3850201361212,28,Run
344,325,310,264.42579299304373,28,Run
316,325,310,236.47621444872632,28,Run
288,325,276,213.693706037403,28,Jump
260,325,245,196.9771560359221,28,Jump
232,325,217,186.46179233290664,28,Jump
204,325,192,181.8378398463862,28,Jump
176,325,170,182.3211452355431,28,Jump
148,325,152,185.88437266214714,28,Jump
120,325,137,192.2082204277434,28,Jump
92,325,125,200.3596765818911,28,Jump
64,325,116,209.6115454835444,28,Jump
36,325,110,219.45614596087302,28,Jump
8,325,108,228.63289352147035,28,Jump
-20,325,109,238.02520874898943,28,Jump
-48,325,113,247.6449070746257,28,Jump
-76,325,120,257.60628874311277,28,Jump
-104,325,130,268.1063221932672,29,Jump
1100,325,144,1035.9348435109227,29,Jump
1071,325,161,1004.4784716458586,29,Jump
1042,325,181,972.7178419253962,29,Jump
1013,325,204,940.8134777946158,29,Jump
984,325,230,908.9779975334936,29,Jump
955,325,260,877.410964143941,29,Jump
926,325,293,846.6049846297859,29,Jump
897,325,310,817.1376872963332,29,Run
868,325,310,788.1427535668903,29,Run
839,325,310,759.1482068739938,29,Run
810,325,310,730.1540933255117,29,Run
781,325,310,701.1604666551017,29,Run
752,325,310,672.1673898665421,29,Run
723,325,310,643.174937322654,29,Run
694,325,310,614.183197425654,29,Run
665,325,310,585.1922760939348,29,Run
636,325,310,556.2023013256957,29,Run
607,325,310,527.2134292675026,29,Run
578,325,310,498.22585240029446,29,Run
549,325,310,469.239810757783,29,Run
520,325,310,440.25560757360034,29,Run
491,325,310,411.2736315398788,29,Run
462,325,310,382.29438918194967,29,Run
433,325,310,353.3185531499867,29,Run
404,325,310,324.34703636691364,29,Run
375,325,310,295.3811097548386,29,Run
346,325,276,270.4755072090632,29,Jump
317,325,245,250.13796193301008,29,Jump
288,325,217,234.36723320464404,29,Jump
259,325,192,223.0022421411946,29,Jump
230,325,170,215.6965461012299,29,Jump
201,325,152,211.11608181282637,29,Jump
172,325,137,209.30360723121808,29,Jump
143,325,125,209.68786326347075,29,Jump
114,325,116,211.74749113035554,29,Jump
85,325,110,215.05813167606567,29,Jump
56,325,108,218.3231549790356,29,Jump
27,325,109,222.40728405337808,29,Jump
-2,325,113,227.30596120647607,29,Jump
-31,325,120,233.1222855069845,29,Jump
1100,300,130,1034.0696301506973,29,Jump
1071,300,144,1003.2033692128431,29,Jump
1042,300,161,971.9902262883099,29,Jump
1013,300,181,940.558344814398,29,Jump
984,300,204,909.0830545115226,29,Jump
955,300,230,877.7955342789116,29,Jump
926,300,260,846.9450985748722,29,Jump
897,300,293,817.0299872097719,29,Jump
868,300,310,788.0634492222057,29,Run
839,300,310,759.0658732942748,29,Run
810,300,310,730.0684899377592,29,Run
781,300,310,701.0713230478052,29,Run
752,300,310,672.0744006432622,29,Run
723,300,310,643.0777557962956,29,Run
694,300,310,614.0814278253333,29,Run
665,300,310,585.0854638426766,29,Run
636,300,310,556.089920786198,29,Run
607,300,310,527.0948681214796,29,Run
578,300,310,498.1003914874992,29,Run
549,300,310,469.106597693957,29,Run
520,300,310,440.1136216933077,29,Run
491,300,310,411.1216365018995,29,Run
462,300,310,382.13086763568316,29,Run
433,300,310,353.1416146533852,29,Run
404,300,310,324.154284253656,29,Run
375,300,310,295.16944286290885,29,Run
346,300,310,266.1879035568671,29,Run
317,300,276,238.2120903732638,29,Jump
288,300,245,215.14878572745886,29,Jump
259,300,217,197.3068675946177,29,Jump
230,300,192,184.83506160899236,29,Jump
201,300,170,177.59786034747154,29,Jump
172,300,152,174.26416728633572,29,Jump
143,300,137,174.7512517837855,29,Jump
114,300,125,178.27226368675525,29,Jump
85,300,116,184.06792224611002,29,Jump
56,300,110,191.5097908724251,29,Jump
27,300,108,199.1808223700264,29,Jump
-2,300,109,207.85812469085735,29,Jump
-31,300,113,217.46264046957583,29,Jump
1100,325,120,1040.396559010073,29,Jump
1071,325,130,1010.0029702926621,29,Jump
1042,325,144,978.8794614251542,29,Jump
1013,325,161,947.3040694518313,29,Jump
984,325,181,915.3971815556349,29,Jump
955,325,204,883.3266666415093,29,Jump
926,325,230,851.3172146738253,29,Jump
897,325,260,819.5816005743418,29,Jump
868,325,293,788.6494785391036,29,Jump
839,325,310,759.1482068739938,29,Run
810,325,310,730.1540933255117,29,Run
781,325,310,701.1604666551017,29,Run
752,325,310,672.1673898665421,29,Run
723,325,310,643.174937322654,29,Run
694,325,310,614.183197425654,29,Run
665,325,310,585.1922760939348,29,Run
636,325,310,556.2023013256957,29,Run
607,325,310,527.2134292675026,29,Run
578,325,310,498.22585240029446,29,Run
549,325,310,469.239810757783,30,Run
519,325,310,439.2561894839958,30,Run
489,325,310,409.27496869464176,30,Run
459,325,310,379.2967176235513,30,Run
429,325,310,349.32220084042757,30,Run
399,325,310,319.35246985110354,30,Run
369,325,310,289.3890115398302,30,Run
339,325,276,263.59438537267823,30,Jump
309,325,245,242.5716389028198,30,Jump
279,325,217,226.41775548750587,30,Jump
249,325,192,215.05813167606567,30,Jump
219,325,170,208.1970220728433,30,Jump
189,325,152,204.47493733951845,30,Jump
159,325,137,203.92400545301183,30,Jump
129,325,125,205.91503102007877,30,Jump
99,325,116,209.86185932655795,30,Jump
69,325,110,215.2812114421507,30,Jump
39,325,108,220.83930809527547,30,Jump
9,325,109,227.36974292988063,30,Jump
-21,325,113,234.8297255459794,30,Jump
-51,325,120,243.28172968803062,30,Jump
1100,325,130,1038.4724358402586,30,Jump
1070,325,144,1006.4099562305612,30,Jump
1040,325,161,973.907593152451,30,Jump
1010,325,181,941.0823555885,30,Jump
980,325,204,908.0974617297419,30,Jump
950,325,230,875.1714117817149,30,Jump
920,325,260,842.5111275229544,30,Jump
890,325,293,810.6318523226188,30,Jump
860,325,310,780.1442174367506,30,Run
830,325,310,750.1499850029993,30,Run
800,325,310,720.1562330494683,30,Run
770,325,310,690.1630242196404,30,Run
740,325,310,660.1704325399616,30,Run
710,325,310,630.1785461280001,30,Run
680,325,310,600.1874707122766,30,Run
650,325,310,570.1973342624464,30,Run
620,325,310,540.2082931610732,30,Run
590,325,310,510.22054055084845,30,Run
560,325,310,480.23431780746364,30,Run
530,325,310,450.24993059410906,30,Run
500,325,310,420.267771783657,30,Run
470,325,310,390.2883549377306,30,Run
440,325,310,360.3123644839294,30,Run
410,325,310,330.3407331831786,30,Run
380,325,310,300.3747659175118,30,Run
350,325,276,274.4102767754881,30,Jump
320,325,245,252.98221281347034,30,Jump
290,325,217,236.1440238498531,30,Jump
260,325,192,223.80571931923456,30,Jump
230,325,170,215.6965461012299,30,Jump
200,325,152,210.54453210663058,30,Jump
170,325,137,208.43224318708465,30,Jump
140,325,125,208.806130178211,30,Jump
110,325,116,211.14213222377006,30,Jump
80,325,110,215.0,30,Jump
50,325,108,219.06391761310215,30,Jump
20,325,109,224.17850030723287,30,Jump
-10,325,113,230.31283073246266,30,Jump
-40,325,120,237.53947040439405,30,Jump
1100,300,130,1034.0696301506973,30,Jump
1070,300,144,1002.2155456786728,30,Jump
1040,300,161,970.0108246818692,30,Jump
1010,300,181,937.5825297007192,30,Jump
980,300,204,905.1055187103877,30,Jump
950,300,230,872.8115489611718,30,Jump
920,300,260,840.9518416651455,30,Jump
890,300,293,810.0302463488632,30,Jump
860,300,310,780.0640999302557,30,Run
830,300,310,750.066663703967,30,Run
800,300,310,720.0694410957876,30,Run
770,300,310,690.0724599634447,30,Run
740,300,310,660.07575322837,30,Run
710,300,310,630.0793600809345,30,Run
680,300,310,600.0833275470999,30,Run
650,300,310,570.087712549569,30,Run
620,300,310,540.0925846556311,30,Run
590,300,310,510.09802979427394,30,Run
560,300,310,480.10415536631217,30,Run
530,300,310,450.111097397076,30,Run
500,300,310,420.11903075200007,30,Run
470,300,310,390.1281840626232,30,Run
440,300,310,360.1388621073821,30,Run
410,300,310,330.15148038438355,30,Run
380,300,310,300.1666203960727,30,Run
350,300,276,271.0645679538364,30,Jump
320,300,245,246.22144504490262,30,Jump
290,300,217,225.80744009000236,30,Jump
260,300,192,209.91426821443082,30,Jump
230,300,170,198.4943324127921,30,Jump
200,300,152,190.53608582103286,30,Jump
170,300,137,186.19613314996636,30,Jump
140,300,125,185.0,30,Jump
110,300,116,186.4296113818832,30,Jump
80,300,110,190.0,30,Jump
50,300,108,194.32961688841976,30,Jump
20,300,109,200.2023975880409,30,Jump
-10,300,113,207.53072061745462,30,Jump
-40,300,120,216.33307652783935,30,Jump
1100,325,130,1038.4724358402586,30,Jump
1070,325,144,1006.4099562305612,31,Jump
1039,325,161,972.9218879231776,31,Jump
1008,325,181,939.1059578130681,31,Jump
977,325,204,905.1243008559653,31,Jump
946,325,230,871.1951560930536,31,Jump
915,325,260,837.5261189957004,31,Jump
884,325,293,804.636563921874,31,Jump
853,325,310,773.1455231714143,31,Run
822,325,310,742.1516017634133,31,Run
791,325,310,711.1582102457934,31,Run
760,325,310,680.1654210557899,31,Run
729,325,310,649.173320462263,31,Run
698,325,310,618.1820120320551,31,Run
667,325,310,587.191621193627,31,Run
636,325,310,556.2023013256957,31,Run
605,325,310,525.2142420003479,31,Run
574,325,310,494.2276803255763,31,Run
543,325,310,463.24291683737596,31,Run
512,325,310,432.2603382222338,31,Run
481,325,310,401.28045055796076,31,Run
450,325,310,370.3039292257105,31,Run
419,325,310,339.3316961322653,31,Run
388,325,310,308.3650434144571,31,Run
357,325,310,277.4058398808504,31,Run
326,325,276,250.83261350948763,31,Jump
295,325,245,229.40139493908924,31,Jump
264,325,217,213.3541656495134,31,Jump
233,325,192,202.72641663088706,31,Jump
202,325,170,197.25364381932212,31,Jump
171,325,152,195.47378340841516,31,Jump
140,325,137,197.34234213670416,31,Jump
109,325,125,202.09156340629363,31,Jump
78,325,116,209.0095691589263,31,Jump
47,325,110,217.51781536232843,31,Jump
16,325,108,226.24102192131292,31,Jump
-15,325,109,235.96821819897696,31,Jump
-46,325,113,246.61711213944582,31,Jump
-77,325,120,258.21309029559285,31,Jump
1100,325,130,1038.4724358402586,31,Jump
1069,325,144,1005.4262777548636,31,Jump
1038,325,161,971.9362118987027,31,Jump
1007,325,181,938.1177964413638,31,Jump
976,325,204,904.1332866342219,31,Jump
945,325,230,870.2011261771614,31,Jump
914,325,260,836.5291387632591,31,Jump
883,325,293,803.6373560257139,31,Jump
852,325,310,772.1457116373826,31,Run
821,325,310,741.1518063123101,31,Run
790,325,310,710.1584330274477,31,Run
759,325,310,679.1656646209377,31,Run
728,325,310,648.173587860536,31,Run
697,325,310,617.1823069401779,31,Run
666,325,310,586.1919480852667,31,Run
635,325,310,555.2026656996525,31,Run
604,325,310,524.2146506918707,31,Run
573,325,310,493.22814193839343,31,Run
542,325,310,462.24344235478344,31,Run
511,325,310,431.26094189017397,31,Run
480,325,310,400.2811511925087,31,Run
449,325,310,369.30475220338013,31,Run
418,325,310,338.3326765182459,31,Run
387,325,310,307.3662310664592,31,Run
